Movie Name,Actors,Genre
Traffic Signal ,Kunal Khemu|Neetu Chandra|Upendra Limaye|Ranvir Shorey|Manish Mehta|Vicky Tulaskar|Nassar Abdulla|Yakub Sayeed|Santosh Dharni|Raj Munnan|Sandeep Mehta|Indira Iyer|Konkona Sen Sharma|Sudhir Mishra|,Drama
The Train ,Emraan Hashmi|Geeta Basra|Rajat Bedi|Ananth Narayan Mahadevan|Ashok Beniwal|Sukhwinder|Asseem Merchant|Sayali Bhagat|Rajesh Khattar|Anita Wahi|,Crime|Drama|Thriller
Showbiz ,Tushar Jalota|Mrinalini Sharma|,Action|Crime|Drama
Welcome ,Akshay Kumar|Nana Patekar|Anil Kapoor|Mallika Sherawat|Katrina Kaif|Feroz Khan|Paresh Rawal|Malaika Arora|,Comedy|Romance
Kudiyon Ka Hai Zamana,Rekha|Mahima Chaudhry|Vasundhara Das|Kim Sharma|Ashmit Patel|,Comedy
The Namesake ,Kal Penn|Tabu|Irrfan Khan|Jacinda Barrett|Zuleikha Robinson|Brooke Smith|Sahira Nair|Jagannath Guha|Ruma Guha Thakurta|Sandip Deb|Sukanya|Tanushree Shankar|Sabyasachi Chakrabarty|Tamal Ray Chowdhury|,Drama
My Bollywood Bride,Jason Lewis|Kashmira Shah|Gulshan Grover|Sanjay Suri|Neha Dubey|Ash Chandler|Deepak Qazir|Madhuri Bhatia|Sean O'Brien Teague|,Comedy|Drama|Romance
Sarhad Paar,Mahima Chaudhry|Tabu|Sanjay Dutt|Chandrachur Singh|Rahul Dev|,Action|Drama|Romance
36 China Town,Akshaye Khanna|Kareena Kapoor|Shahid Kapoor|Paresh Rawal|Payal Rohatgi|Johnny Lever|Tanaaz Currim Irani|Isha Koppikar|Tanushree Dutta|Upen Patel|Priyanka Chopra|Vivek Shauq|Raj Zutshi|Dinyar Contractor|,Comedy|Mystery|Thriller
Aap Ki Khatir ,Akshaye Khanna|Priyanka Chopra|Ameesha Patel|Dino Morea|Sunil Shetty|Bhumicka Singh|Anupam Kher|Lillete Dubey|Tiku Talsania|,Comedy|Romance
Ahista Ahista ,Abhay Deol|Soha Ali Khan|Shayan Munshi|,Drama|Romance
Aksar,Emraan Hashmi|Udita Goswami|Dino Morea|Tara Sharma|,Drama|Romance|Thriller
Alag,Akshay Kapoor|Dia Mirza|Yatin Karyekar|Jayant Kripalani|Mukesh Tiwari|Sharat Saxena|Beena Banerjee|Tom Alter|Rana Jung Bahadur|,Action|Drama|Fantasy
Anthony Kaun Hai?,Sanjay Dutt|Arshad Warsi|Minissha Lamba|Anusha Dhandekar|Gulshan Grover|Raghuvir Yadav|Ravi Baswani|,Mystery|Thriller
Apna Sapna Money Money,Bobby Darling|Deena|Riteish Deshmukh|Avtar Gill|Vrajesh Hirjee|Celina Jaitly|Anupam Kher|Sanjay Mishra|Koena Mitra|Sunil Pal|Chunky Pandey|Vijay Patkar|Riya Sen|Sunil Shetty|,Comedy|Musical|Romance
Ankahee ,Aftab Shivdasani|Ameesha Patel|Esha Deol|Amin Hajee|Ashwini Kalsekar|Hrishitaa Bhatt|Vikas Bhalla|Khushi Dubey|Javed Rizvi Jarehavi|Deepak Qazir|Lalit Parashar|Prithvi Zutshi|Imran Hasnee|,Biography|Drama|Romance
Yatra ,Rekha|Nana Patekar|Deepti Naval|Nakul Vaid|Anandi Ghose|Romit Raaj|,Drama
Baabul ,Amitabh Bachchan|Salman Khan|Hema Malini|John Abraham|Rani Mukerji|Om Puri|Sarika|Aman Verma|Parmeet Sethi|Rajpal Yadav|Smita Jaykar|Beena Banerjee|Avtar Gill|Vaishnavi|,Drama|Family|Romance
Aisa Kyon Hota Hai?,Rati Agnihotri|Amit|Gopi Bhalla|Mehul Bhojak|Megha Chatterji|Dominic Emmanuel|Avtar Gill|Anisha Hinduja|Mitra Joshi|Johnny Lever|Akanksha Malhotra|Shruti Malhotra|Manish Mathur|Rachana Maurya|,Action|Crime|Drama
Adharm ,Rahul Dev|Mayuri Kango|Rocky Khanna|Anupam Kher|Sonali Kulkarni|Sayaji Shinde|Namrata Shirodkar|,Action
Banaras ,Urmila Matondkar|Ashmit Patel|Dimple Kapadia|Raj Babbar|Naseeruddin Shah|Akash Khurana|Arif Zakaria|Javed Khan|Rajeev Mishra|,Drama|Musical
Bas Ek Pal,Juhi Chawla|Urmila Matondkar|Jimmy Sheirgill|Sanjay Suri|Rehaan Engineer|Purab Kohli|Yashpal Sharma|,Drama|Romance
Bhagam Bhag,Akshay Kumar|Govinda|Paresh Rawal|Lara Dutta|Jackie Shroff|Tanushree Dutta|Arbaaz Khan|Shakti Kapoor|Rajpal Yadav|Asrani|Manoj Joshi|Stephanie Page|Alexander Hathaway|,Comedy|Mystery|Thriller
Chingaari,Sushmita Sen|Mithun Chakraborty|Anuj Sawhney|Ila Arun|Anjan Srivastav|,Drama
Bhoot Unkle,Jackie Shroff|Akhilendra Mishra|Dev K. Kantawall|Rasika Joshi|Sheela David|Anurag Prapanna|Brij Bhushan Sawhney|Dinesh Kaushik|Shehzad Khan|Shallu Singh|K.K. Goswami|Sheena Bajaj|Jai Kanani|Mandar|,Family|Fantasy
Chand Ke Paar Chalo ,Somesh Agarwal|Shahib Chopra|Kannu Gill|Preeti Jhangiani|Shakti Kapoor|Razak Khan|Sanjay Narvekar|Alok Nath|Tej Sapru|Himani Shivpuri|,Romance
Aryan: Unbreakable,Sohail Khan|Sneha Ullal|Inder Kumar|Farida Jalal|Satish Shah|Supriya Karnik|Ehsaan Chandna|Kapil Dev|,Action|Drama|Sport
Chup Chup Ke,Kareena Kapoor|Shahid Kapoor|Paresh Rawal|Neha Dhupia|Rajpal Yadav|Sunil Shetty|Om Puri|Asrani|Anupam Kher|Manoj Joshi|Shakti Kapoor|Sushma Reddy|Amita Nangia|Priyanshi|,Comedy|Drama|Romance
Corporate ,Bipasha Basu|Kay Kay Menon|Raj Babbar|Rajat Kapoor|Lillete Dubey|Harsh Chhaya|Bharat Dabholkar|Sammir Dattani|Achint Kaur|Girish Oak|Sandeep Mehta|,Drama
Darna Zaroori Hai,Amitabh Bachchan|Arjun Rampal|Anil Kapoor|Mallika Sherawat|Manoj Pahwa|Randeep Hooda|Zakir Hussain|Sunil Shetty|Sonali Kulkarni|Rajpal Yadav|Bipasha Basu|Riteish Deshmukh|Makrand Deshpande|Isha Koppikar|,Horror
Deadline: Sirf 24 Ghante,Rajit Kapoor|Konkona Sen Sharma|Jhanak Shukla|Irrfan Khan|Sandhya Mridul|Ameya Pandya|Zakir Hussain|,Crime|Thriller
Dil Diya Hai,Emraan Hashmi|Ashmit Patel|Geeta Basra|Mithun Chakraborty|,Drama|Romance|Thriller
Darwaaza Bandh Rakho,Ishrat Ali|Abhay Bhargav|Snehal Dabi|Divya Dutta|Gulshan Grover|Zakir Hussain|Smita Jaykar|Jeeva|Ravi Kale|Goga Kapoor|Tashu Kaushik|Manisha Koirala|Srinivasa Rao Kota|Raju Mavani|,Comedy|Crime|Drama
Eight: The Power of Shani,Raj Tara|Meghna Naidu|Gulshan Grover|Padmini Kolhapure|Vastvikta|Raju Kher|Surbhi Purohit|,Horror
Dhoom 2,Hrithik Roshan|Abhishek Bachchan|Aishwarya Rai Bachchan|Uday Chopra|Bipasha Basu|Rimi Sen|Trishla Baid|Nikio|Railey|Harry|James|Taufrique|Yusuf Hussain|Arjun Sablok|,Action|Crime|Thriller
Dor ,Ayesha Takia|Shreyas Talpade|Gul Panag|Girish Karnad|Prateeksha Lonkar|Rushad Rana|Anirudh Jaykar|Shivani Joshi|Uttara Baokar|Pavan Singh|Banwarilal Taneja|Ikhlaq Khan|Veena Sajnani|Vibhu Kashyap|,Drama
Don,Shah Rukh Khan|Priyanka Chopra|Arjun Rampal|Isha Koppikar|Boman Irani|Om Puri|Pavan Malhotra|Rajesh Khattar|Tanay Chheda|Kareena Kapoor|Chunky Pandey|Diwakar Pundir|Sandrine Verrier Seth|Sidhart Jyoti|,Action|Crime|Thriller
Family ,Amitabh Bachchan|Akshay Kumar|Bhoomika Chawla|Aryeman Ramsay|Sushant Singh|Nandini|Suchhi Kumar|Anjan Srivastav|Bharti Achrekar|Shernaz Patel|Rujuta Deshmukh|Ali Haji|Sunil Grover|Nawazuddin Siddiqui|,Action|Crime|Drama
Fanaa ,Aamir Khan|Kajol|Rishi Kapoor|Tabu|Kiron Kher|Lara Dutta|Shiney Ahuja|Satish Shah|Lillete Dubey|Sharat Saxena|Ahmed Khan|Vrajesh Hirjee|Jaspal Bhatti|Gautami Kapoor|,Drama|Romance
Gangster ,Kangana Ranaut|Shiney Ahuja|Emraan Hashmi|Gulshan Grover|Vicky Ahuja|Hitanshu Lodhia|Sachin Karekar|Jeetpal|,Action|Crime|Drama
Golmaal: Fun Unlimited,Ajay Devgn|Arshad Warsi|Sharman Joshi|Tusshar Kapoor|Paresh Rawal|Rimi Sen|Sushmita Mukherjee|Vrajesh Hirjee|,Action|Comedy|Drama
Fight Club – Members Only,Sunil Shetty|Sohail Khan|Zayed Khan|Dino Morea|Riteish Deshmukh|Ashmit Patel|Rahul Dev|Yash Tonk|Dia Mirza|Amrita Arora|Neha Dhupia|,Action|Crime
Dharti Kahe Pukar Ke ,Ajay Devgn|Sharbani Mukherjee|,Action
Humko Deewana Kar Gaye,Akshay Kumar|Katrina Kaif|Bipasha Basu|Bhagyashree|Shernaz Patel|Vivek Shauq|Helen|Mahesh Thakur|Ranjeet|Nina Kulkarni|Puneet Issar|Anju Mahendru|Delnaaz Irani|Manoj Joshi|,Drama|Romance
Humko Tumse Pyaar Hai,Arjun Rampal|Ameesha Patel|Bobby Deol|Achint Kaur|Anang Desai|Beena Banerjee|Asha Sharma|Suhasini Mulay|Firdosh Mewawala|Kanwaljit Singh|Vivek Shauq|Mohit Makkad|,Drama|Romance
I See You ,Arjun Rampal|Vipasha Agarwal|Chunky Pandey|Boman Irani|Sonali Kulkarni|,Comedy|Drama|Fantasy
Jaane Hoga Kya,Aftab Shivdasani|Bipasha Basu|Preeti Jhangiani|Rahul Dev|Paresh Rawal|Tinnu Anand|,Action|Crime|Sci-Fi
Jaan-E-Mann,Salman Khan|Akshay Kumar|Preity Zinta|Anupam Kher|Tom DiNardo|Ann Marie Seall|Soni Razdan|,Drama|Musical|Romance
Jawani Diwani: A Youthful Joyride,Emraan Hashmi|Celina Jaitly|Hrishitaa Bhatt|Mahesh Manjrekar|Tiku Talsania|,Romance
Holiday ,Onjolee Nair|Dino Morea|Kashmira Shah|Gulshan Grover|,Drama|Musical|Romance
Iqraar by Chance,Amarjeet|Shilpa Anand|Deepa Bakshi|Narendra Bedi|Kurush Deboo|Rahul Dev|Arbaaz Khan|Aslam Khan|Manoj Pahwa|Haniif Sheikh|Upasna Singh|Tiku Talsania|,Comedy|Romance
Khosla Ka Ghosla,Anupam Kher|Boman Irani|Parvin Dabas|Tara Sharma|Navin Nischol|Kiran Juneja|Ranvir Shorey|Vinod Nagpal|Vinay Pathak|Nitish Pandey|Rajendra Sethi|Rajesh Sharma|Roopam Bajwa|Anusha Lal|,Comedy|Crime|Drama
Kabhi Alvida Naa Kehna,Amitabh Bachchan|Shah Rukh Khan|Abhishek Bachchan|Rani Mukerji|Preity Zinta|Kiron Kher|Arjun Rampal|,Drama|Romance
Love Ke Chakkar Mein,Rishi Kapoor|Akshat Bhatia|Namitha|Satish Shah|Shoma Anand|Parmita Katkar|,Comedy
Lage Raho Munna Bhai,Sanjay Dutt|Arshad Warsi|Vidya Balan|Boman Irani|Dilip Prabhavalkar|Dia Mirza|Jimmy Sheirgill|Kulbhushan Kharbanda|Parikshat Sahni|Saurabh Shukla|Supriya Shukla|Achyut Potdar|Atmaram Bhende|Arun Bali|,Comedy|Drama|Romance
Kabul Express,John Abraham|Arshad Warsi|Salman Shahid|Hanif Hum Ghum|Linda Arsenio|Wali-o Qhab|Khader Arya|Haji Gul Aser|Abdul Basir Mujahid|Saeed Meeran Farhad|Raziq Zargar|Farooq Baraki|Anjamuddin|Hashmatullah Fanai|,Adventure|Comedy|Drama
Jigyaasa,Nassar Abdulla|Rakesh Bedi|Hrishitaa Bhatt|Jaya Bhattacharya|Divyaa Dwivedi|Milind Gunaji|Vikas Kalantri|Kader Khan|Sikander Kharbanda|Anupam Shyam|Mukesh Tiwari|Varsha Usgaonkar|,Drama
Krrish,Rekha|Hrithik Roshan|Priyanka Chopra|Sharat Saxena|Puneet Issar|Hemant Pandey|Manini M. Mishra|Akash Khurana|Naseeruddin Shah|Ahmed Khan|Xia Bin|Edgar Noordanus|Mithilesh Chaturvedi|Zain Khan|,Action|Sci-Fi
Malamaal Weekly,Paresh Rawal|Om Puri|Riteish Deshmukh|Reema Sen|Rajpal Yadav|Asrani|Shakti Kapoor|Arbaaz Khan|Innocent|Sudha Chandran|Rasika Joshi|Priyanshi|Sona Nair|Bineesh Kodiyeri|,Comedy|Drama|Romance
Omkara ,Ajay Devgn|Saif Ali Khan|Vivek Oberoi|Kareena Kapoor|Konkona Sen Sharma|Bipasha Basu|Naseeruddin Shah|Deepak Dobriyal|Manav Kaushik|Kamal Tiwari|,Action|Crime|Drama
Pyaar Ke Side Effects,Rahul Bose|Mallika Sherawat|Ranvir Shorey|Sharat Saxena|Shabnam Kapoor|Jas Arora|Suchitra Pillai|Taraana Raja|Aamir Bashir|Sophiya Chaudhary|,Comedy|Drama|Romance
Naksha,Sunny Deol|Vivek Oberoi|Sameera Reddy|Jackie Shroff|Suhasini Mulay|Navni Parihar|Lilliput|Mridula Chandrashekar|,Action|Adventure|Fantasy
Phir Hera Pheri,Akshay Kumar|Sunil Shetty|Paresh Rawal|Bipasha Basu|Rimi Sen|Johnny Lever|Manoj Joshi|Rajpal Yadav|Sharat Saxena|Suresh Menon|Rakesh Bedi|Dinesh Hingoo|Dinesh Lamba|Atul Parchure|,Comedy|Crime
Pyare Mohan,Fardeen Khan|Vivek Oberoi|Esha Deol|Amrita Rao|Boman Irani|Firoz Irani|Adi Irani|Snehal Dabi|Sanjay Mishra|Gunjan|Shalin Bhanot|Khurshed Lawyer|Pongsanart Vinsiri|Balvinder Singh Suri|,Action|Comedy|Crime
Mere Jeevan Saathi ,Akshay Kumar|Karisma Kapoor|Ameesha Patel|Gulshan Grover|Ashish Vidyarthi|Maya Alagh|Alok Nath|Rakesh Bedi|Arun Bali|Gajendra Chouhan|Razak Khan|Asha Patel|,Drama|Music|Romance
Sacred Evil – A True Story,Sarika|Lynsey Pow|,Drama
Rang De Basanti,Aamir Khan|Siddharth|Sharman Joshi|Kunal Kapoor|Atul Kulkarni|Alice Patten|Soha Ali Khan|Steven Mackintosh|Madhavan|Waheeda Rehman|Anupam Kher|Kiron Kher|Om Puri|Lekh Tandon|,Comedy|Drama
Shaadi Karke Phas Gaya Yaar,Salman Khan|Shilpa Shetty Kundra|Reema Lagoo|Mohnish Bahl|Aashif Sheikh|Shakti Kapoor|,Comedy|Drama|Romance
Sandwich ,Govinda|Raveena Tandon|Mahima Chaudhry|,Comedy|Thriller
Shaadi Se Pehle,Akshaye Khanna|Ayesha Takia|Mallika Sherawat|Sunil Shetty|Aftab Shivdasani|Anupam Kher|Gulshan Grover|,Comedy|Musical|Romance
Saawan... The Love Season,Salman Khan|Saloni Aswani|Kapil Jhaveri|Prem Chopra|Ranjeet|Sheela Sharma|Kiran Rathod|Johnny Lever|,Drama|Fantasy|Romance
Shiva ,Mohit Ahlawat|Priyanka Kothari|Vinod Jaywant|,Action|Crime|Drama
Souten: The Other Woman,Mahima Chaudhry|Padmini Kolhapure|Shakti Kapoor|Gulshan Grover|Vikram Singh|Kiran Rathod|,Thriller
Tathastu,Sanjay Dutt|Ameesha Patel|Jaya Prada|Gulshan Grover|Darshan Jariwala|,Crime|Drama|Thriller
The Killer ,Irrfan Khan|Emraan Hashmi|Priyanka Kothari|,Action|Comedy|Crime
Umrao Jaan ,Aishwarya Rai Bachchan|Shabana Azmi|Sunil Shetty|Abhishek Bachchan|Bikram Saluja|Ayesha Jhulka|Puru Rajkumar|Parikshat Sahni|Kulbhushan Kharbanda|Divya Dutta|Himani Shivpuri|Maya Alagh|Vishwajeet Pradhan|Javed Khan|,Drama|Romance
Taxi No. 9211,Nana Patekar|John Abraham|Sonali Kulkarni|Sameera Reddy|Shivaji Satam|Nassar Abdulla|Kurush Deboo|Smita Jaykar|Sanjay Dutt|,Comedy|Drama|Thriller
Teesri Aankh: The Hidden Camera,Sunny Deol|Ameesha Patel|Neha Dhupia|Mukesh Rishi|Aarti Chhabria|Aashish Chaudhary|Mukesh Tiwari|Murli Sharma|Ayub Khan|Jazzy B.|,Action|Crime|Thriller
Vivah,Shahid Kapoor|Amrita Rao|Anupam Kher|Alok Nath|Seema Biswas|Samir Soni|Lata Sabharwal|Manoj Joshi|Amrita Prakash|Dinesh Lamba|Ameya Pandya|Jatin Sial|Aditi Bhatia|Shreya Sharma|,Drama|Family|Musical
Utthaan,Priyanshu Chatterjee|Neha Dhupia|,Drama|Romance|Thriller
Waris Shah: Ishq Daa Waaris,Gurdas Maan|Juhi Chawla|Sushant Singh|Divya Dutta|,Drama|History
Woh Lamhe...,Kangana Ranaut|Shiney Ahuja|Shaad Randhawa|Purab Kohli|Masumeh Makhija|Anita Wahi|Ram Prakash|Preeti Koppikar|Abbas|,Biography|Drama|Romance
Yun Hota Toh Kya Hota,Paresh Rawal|Konkona Sen Sharma|Jimmy Sheirgill|Irrfan Khan|Ayesha Takia|Karan Khanna|Saroj Khan|Ratna Pathak Shah|Boman Irani|Imaaduddin Shah|Ravi Baswani|Razak Khan|Suhasini Mulay|Ankur Khanna|,Drama
Umar ,Jimmy Sheirgill|Shenaz Treasury|Kader Khan|Prem Chopra|Satish Kaushik|Dalip Tahil|Shakti Kapoor|,Crime|Drama|Musical
Zindaggi Rocks,Sushmita Sen|Shiney Ahuja|Julian Burkhardt|Ravi Gossain|Gargi Patel|Moushumi Chatterjee|Seema Biswas|Kim Sharma|,Drama|Romance
Tom Dick and Harry ,Rakesh Bedi|Bobby Darling|Avtar Gill|Ramesh Goyal|Gulshan Grover|Hansa|Celina Jaitly|Shakti Kapoor|Javed Khan|Shehzad Khan|Shashi Kiran|Aditya Lakhia|Manmauji|Sanjay Mishra|,Comedy|Romance
Zinda ,Sanjay Dutt|John Abraham|Lara Dutta|Celina Jaitly|Mahesh Manjrekar|Raj Zutshi|Alisha Baig|Nitin Raghani|Aditya Siddhu|Rushita Singh|Rahhull Dosani|Chirag|Gaurav Chanana|,Action|Drama|Mystery
Dreams ,Aseel Adel|Bashir Al Majid|Mohamed Hashim|Talib Al-Furati|Azhaar Mamoodi|Kaheel Khalid|Mortadha Saadi|Anaam Al-Rubaye|Khudair Alsari|Firyal Kereem|Behjet Al-Juburi|,Drama
Vidyaarthi,Vikram Aditya|Akash Ajmera|Ishrat Ali|Rajesh Bakshi|Sarah Ghagare|Tina Ghai|Brij Gopal|Mohan Joshi|Baby Richa Madhusudan|Mac Mohan|Govind Namdeo|Harish Patel|Vishwajeet Pradhan|Baby Sneha Rao|,Action
The Blue Umbrella ,Pankaj Kapur|Shreya Sharma|Deepak Dobriyal|Rahul Kumar|Paramjit Singh Kakran|Piu Dutt|Aasmaan Bhardwaj|Urmila|Dollram|Kamal|Salil Golu|Puja|Karan|Manvi|,Comedy|Drama|Family
Being Cyrus,Naseeruddin Shah|Dimple Kapadia|Saif Ali Khan|Boman Irani|Simone Singh|Honey Chhaya|Manoj Pahwa|Delna Patel|Ravi Khote|Carol Gracias|Zareen Bhasin|Keku Writer|Yasmin Khambatta|Rayaan Gandhy|,Drama|Thriller
Devaki ,Ram Kapoor|Suman Ranganath|Arvin Tucker|,Drama
Shikhar ,Ajay Devgn|Shahid Kapoor|Bipasha Basu|Amrita Rao|Javed Sheikh|,Drama
Aashiq Banaya Aapne,Emraan Hashmi|Tanushree Dutta|Sonu Sood|,Drama|Romance|Thriller
Anjaane ,Manisha Koirala|Sanjay Kapoor|Helen|Daisy Irani|Pramod Moutho|Mushtaq Khan|Atul Parchure|Akshay Bhatiya|Ekta Sohini|Baban Patil|Pankaj Ojha|Tejaswini Kolhapure|Tanwi Gauri Mehta|Anand Mehta|,Horror
Apaharan,Ajay Devgn|Nana Patekar|Bipasha Basu|Ayub Khan|Mohan Agashe|Mukesh Tiwari|Yashpal Sharma|Anup Soni|Chetan Pandit|Akhilendra Mishra|Daya Shankar Pandey|Murli Sharma|Ehsan Khan|Mukul Nag|,Action|Crime|Drama
Bachke Rehna Re Baba,Rekha|Mallika Sherawat|Paresh Rawal|Satish Shah|Karan Khanna|Kurush Deboo|Suresh Menon|Geeta Khanna|Arun Ranjankar|Manish Kumar|,Comedy
7½ Phere,Juhi Chawla|Irrfan Khan|Manoj Pahwa|Nina Kulkarni|Anang Desai|Shri Vallabh Vyas|Manini M. Mishra|Ninad Kamat|Chahat Khanna|,Comedy|Drama
Barsaat ,Bobby Deol|Bipasha Basu|Priyanka Chopra|Gajendra Chouhan|Mahesh Thakur|Vivek Vaswani|Vivek Shauq|Beena Banerjee|Supriya Pilgaonkar|Dolly Bindra|Pushtii Shakti|Manmeet Singh|Kumar Hegde|Mahesh Gupta|,Drama|Romance
Bewafaa ,Anil Kapoor|Akshay Kumar|Kareena Kapoor|Sushmita Sen|Shamita Shetty|Manoj Bajpayee|Supriya Pathak|Kabir Bedi|Nafisa Ali|,Drama|Romance
Black ,Amitabh Bachchan|Rani Mukerji|Shernaz Patel|Ayesha Kapoor|Dhritiman Chatterjee|Sillo Mahava|Chippy Gangjee|Mahabanoo Mody-Kotwal|Salome|Kenneth Desai|Arif Shah|Bomie E. Dotiwala|Jeroo Shroff|Bomi Kapadia|,Drama
Bluffmaster!,Abhishek Bachchan|Priyanka Chopra|Riteish Deshmukh|Nana Patekar|,Comedy|Crime|Drama
99.9 FM ,Shawar Ali|Jaipreet Nagra|Raima Sen|,Crime|Drama
Bhagmati ,Tabu|Milind Soman|J.V. Somayajulu|Hema Malini|Ashok Kaul|,Animation|Drama|History
Blackmail ,Ajay Devgn|Sunil Shetty|Priyanka Chopra|Dia Mirza|Parth Dave|Mukesh Rishi|Siddharth Ray|Shiva Rindani|,Action|Drama|Thriller
Bunty Aur Babli,Abhishek Bachchan|Rani Mukerji|Amitabh Bachchan|Kiran Juneja|Lilliput|Pratima Kazmi|Prem Chopra|Puneet Issar|Raj Babbar|Rajesh Vivek|Aishwarya Rai Bachchan|Rameshwari|Ranjeet|Ravi Baswani|,Comedy|Drama|Romance
Chaahat – Ek Nasha,Aryan Vaid|Manisha Koirala|Preeti Jhangiani|Sharad S. Kapoor|Sayaji Shinde|Snehal Dabi|Govind Namdeo|,Drama|Romance|Thriller
Chetna: The Excitement,Jatin Grewal|Kiran Kumar|Navnit Ravi Rana|,Thriller
Chand Sa Roshan Chehra,Samir Aftab|Talat Aziz|Tamannaah Bhatia|Kurush Deboo|,Romance
Chocolate ,Anil Kapoor|Sunil Shetty|Arshad Warsi|Emraan Hashmi|Irrfan Khan|Tanushree Dutta|Mumait Khan|Emma Bunton|,Crime|Drama|Mystery
D ,Randeep Hooda|Chunky Pandey|Rukhsar Rehman|Isha Koppikar|Yashpal Sharma|Sushant Singh|Goga Kapoor|,Crime|Drama|Thriller
Deewane Huye Paagal,Akshay Kumar|Sunil Shetty|Shahid Kapoor|Rimi Sen|Paresh Rawal|Om Puri|Johnny Lever|Vijay Raaz|Suresh Menon|Asrani|Rakesh Bedi|Supriya Pilgaonkar|Baljeet Singh|Vivek Oberoi|,Action|Comedy|Drama
Bullet: Ek Dhamaka,Saayli Buva|Natalya Gudkova|Iqbal Khan|Asseem Merchant|Saadhika Randhawa|Dharmendra Rawal|Asad Sikander|,Action|Drama
Chehraa,Bipasha Basu|Dino Morea|Preeti Jhangiani|Irrfan Khan|Govind Namdeo|Rajat Kapoor|Navni Parihar|Nawab Shah|,Thriller
Dil Jo Bhi Kahey...,Amitabh Bachchan|Revathy|Karan Sharma|Annabelle Wallis|Bhoomika Chawla|Malcolm Stoddard|Claire Oberman|Sara Zommorodi|,Drama|Romance
Dosti: Friends Forever,Akshay Kumar|Bobby Deol|Kareena Kapoor|Lara Dutta|Juhi Chawla|Shakti Kapoor|Kiran Kumar|Mahesh Thakur|Lillete Dubey|Navni Parihar|Aman Verma|,Drama|Romance
Classic – Dance of Love,Mithun Chakraborty|Meghna Naidu|Vikas Bhardwaj|Navin Nischol|Himani Shivpuri|Shashi Kiran|Krishna Bhatt|Gyan Prakash|Dinesh Hingoo|Vivek Mishra|Mansee Shah|Navin|Neeraj Rajput|Shalu|,Drama
Dus,Sanjay Dutt|Sunil Shetty|Abhishek Bachchan|Zayed Khan|Shilpa Shetty Kundra|Esha Deol|Pankaj Kapur|Dia Mirza|Raima Sen|Gulshan Grover|Ninad Kamat|Javed Sheikh|Mayte Garcia|,Action|Crime|Drama
Elaan ,Arjun Rampal|Ameesha Patel|John Abraham|Lara Dutta|Rahul Khanna|Mithun Chakraborty|Chunky Pandey|Asrani|Milind Gunaji|Ritu Shivpuri|Avtar Gill|,Action|Thriller
Fareb ,Shilpa Shetty Kundra|Manoj Bajpayee|Shamita Shetty|Parmeet Sethi|Milind Gunaji|Kelly Dorji|,Drama|Thriller
Ek Ajnabee,Amitabh Bachchan|Arjun Rampal|Perizaad Zorabian|Rucha Vaidya|Vikram Chatwal|Daya Shankar Pandey|Akhilendra Mishra|Aditya Lakhia|Raj Zutshi|Kelly Dorji|Denzil Smith|Yuth|Abhishek Bachchan|Lara Dutta|,Action|Crime|Drama
Fun – Can Be Dangerous Sometimes,Siddharth Koirala|Aryan Vaid|Payal Rohatgi|Hina Tasleem|Rashil Bangia|Mallika Nayyar|Gaurav Dixit|Mallishka|Mushtaq Khan|Hemant Pandey|Sheela Sharma|Rajat Bedi|,Thriller
Ek Khiladi Ek Haseena ,Fardeen Khan|Koena Mitra|Kay Kay Menon|Rakhi Sawant|Mumait Khan|Zabyn Khan|Feroz Khan|,Comedy|Crime|Thriller
Double Cross ,Ayesha Jhulka|Negar Khan|,Comedy
Home Delivery,Vivek Oberoi|Mahima Chaudhry|Ayesha Takia|Boman Irani|Saurabh Shukla|Tiku Talsania|Arif Zakaria|Aman Verma|Rushita Pandya|Shernaz Patel|Karan Johar|Juhi Chawla|Sanjay Suri|Peeya Rai Chowdhary|,Comedy|Romance
Garam Masala ,Akshay Kumar|John Abraham|Paresh Rawal|Rimi Sen|Neetu Chandra|Nargis Bagheri|Daisy Bopanna|Rajpal Yadav|Asrani|Lakshmi Pandit|Neha Dhupia|Manoj Joshi|,Comedy|Romance
Iqbal ,Shreyas Talpade|Naseeruddin Shah|Shweta Basu Prasad|Yatin Karyekar|Prateeksha Lonkar|Girish Karnad|Dilip Salgaonkar|Jyoti Joshi|Aadarsh Balakrishna|Gururaj Manepalli|Rajita Joshi|Srikanth Chitrao|Vikram Inamdar|Elahe Hiptoola|,Drama|Sport
Jai Chiranjeeva,Chiranjeevi|Bhoomika Chawla|Sameera Reddy|Suneel|Brahmanandam|Rahul Dev|Venu Madhav|Arbaaz Khan|Tanikella Bharani|Jayaprakash Reddy|M.S. Narayana|Sudha|A.V.S. Subramanyam|Dharmavarapu Subramanyam|,Action|Comedy|Drama
Insan,Akshay Kumar|Ajay Devgn|Tusshar Kapoor|Esha Deol|Lara Dutta|Laila|Koena Mitra|Archana Puran Singh|Sharat Saxena|Laxmikant Berde|Vivek Vaswani|Asrani|Himani Shivpuri|Deepak Pandit|,Action|Crime|Drama
Jo Bole So Nihaal ,Sunny Deol|Thomas Tevana|Gary Castro Churchwell|Kamaal Khan|Shilpi Sharma|Nupur Mehta|,Action|Comedy
